"species" "gbifID" "countryCode" "decimalLatitude" "decimalLongitude" "coordinateUncertaintyInMeters" "year" "basisOfRecord" "source"
"205" "Malus ioensis" 3923285544 "US" 44.734259 -93.59781 8 2022 "HUMAN_OBSERVATION" "GBIF"
"206" "Malus ioensis" 3903512623 "US" 42.259561 -87.858902 NA 2022 "HUMAN_OBSERVATION" "GBIF"
"207" "Malus ioensis" 3903022594 "US" 44.388973 -93.062179 15 2022 "HUMAN_OBSERVATION" "GBIF"
"208" "Malus ioensis" 3902514544 "US" 44.390105 -93.059044 15 2022 "HUMAN_OBSERVATION" "GBIF"
"209" "Malus ioensis" 3902122914 "US" 42.17815 -89.059189 4 2022 "HUMAN_OBSERVATION" "GBIF"
"210" "Malus ioensis" 3902116937 "US" 44.390099 -93.059209 19 2022 "HUMAN_OBSERVATION" "GBIF"
"211" "Malus ioensis" 3897990394 "US" 33.80999 -93.78143 25 2005 "PRESERVED_SPECIMEN" "GBIF"
"212" "Malus ioensis" 3897108833 "US" 36.469218 -90.154609 NA 1973 "PRESERVED_SPECIMEN" "GBIF"
"213" "Malus ioensis" 3827673447 "US" 31.03023 -89.85307 10 2012 "PRESERVED_SPECIMEN" "GBIF"
"214" "Malus ioensis" 3802313649 "US" 44.38631 -93.199134 19 2022 "HUMAN_OBSERVATION" "GBIF"
"215" "Malus ioensis" 3802291902 "US" 44.386328 -93.199163 4 2022 "HUMAN_OBSERVATION" "GBIF"
"216" "Malus ioensis" 3759856567 "US" 39.34375 -87.951308 5 2021 "HUMAN_OBSERVATION" "GBIF"
"217" "Malus ioensis" 3759836437 "US" 41.896598 -88.230143 1299 2020 "HUMAN_OBSERVATION" "GBIF"
"218" "Malus ioensis" 3705503304 "US" 42.99057 -89.538422 3967 2017 "HUMAN_OBSERVATION" "GBIF"
"219" "Malus ioensis" 3416159309 "US" 42.094067 -87.773392 4 2021 "HUMAN_OBSERVATION" "GBIF"
"220" "Malus ioensis" 3413415830 "US" 42.105918 -87.740358 2976 1888 "PRESERVED_SPECIMEN" "GBIF"
"221" "Malus ioensis" 3384733947 "US" 44.35669 -93.087083 27348 2021 "HUMAN_OBSERVATION" "GBIF"
"222" "Malus ioensis" 3327708477 "US" 44.144401 -91.991473 59 2021 "HUMAN_OBSERVATION" "GBIF"
"223" "Malus ioensis" 3308161525 "US" 43.30361 -90.3389 NA 2014 "PRESERVED_SPECIMEN" "GBIF"
"224" "Malus ioensis" 3307274417 "US" 39.598244 -93.217198 1892 2021 "HUMAN_OBSERVATION" "GBIF"
"225" "Malus ioensis" 3124591507 "US" 44.391483 -93.06194 27348 2021 "HUMAN_OBSERVATION" "GBIF"
